Step 0 | loss:2.238386869430542 lr:0.0 gpu_resources:16631460352
Step 59 | loss:0.47148990631103516 lr:0.00017699999999999997 gpu_resources:16838855680
Step 59 | loss:0.7501017451286316 lr:0.00017699999999999997 gpu_resources:16718432256
Step 59 | loss:0.5332352519035339 lr:0.00017699999999999997 gpu_resources:16838855680
Step 59 | loss:0.5932296514511108 lr:0.00017699999999999997 gpu_resources:16705595392
Step 59 | loss:0.7026271820068359 lr:0.00017699999999999997 gpu_resources:16784514048
Step 59 | loss:0.8425810933113098 lr:0.00017699999999999997 gpu_resources:16732235776
Step 59 | loss:0.5609976649284363 lr:0.00017699999999999997 gpu_resources:16781130752
Step 59 | loss:0.8577817678451538 lr:0.00017699999999999997 gpu_resources:16748664832
Step 59 | loss:0.60626220703125 lr:0.00017699999999999997 gpu_resources:16838855680
Step 59 | loss:0.7058619856834412 lr:0.00017699999999999997 gpu_resources:16716396544
Step 59 | loss:0.8336132764816284 lr:0.00017699999999999997 gpu_resources:16784514048
Step 59 | loss:0.8489857912063599 lr:0.00017699999999999997 gpu_resources:16817060864
Step 59 | loss:0.7547667622566223 lr:0.00017699999999999997 gpu_resources:16822098944
Step 59 | loss:0.49154433608055115 lr:0.00017699999999999997 gpu_resources:16753358848
Step 59 | loss:0.9305189251899719 lr:0.00017699999999999997 gpu_resources:16838855680
Step 59 | loss:0.6950786113739014 lr:0.00017699999999999997 gpu_resources:16585752064
Step 59 | loss:0.4754822850227356 lr:0.00017699999999999997 gpu_resources:16481892352
Step 59 | loss:0.5330408811569214 lr:0.00017699999999999997 gpu_resources:16807869440
Step 59 | loss:0.5920742154121399 lr:0.00017699999999999997 gpu_resources:16786828288
Step 59 | loss:0.6255496740341187 lr:0.00017699999999999997 gpu_resources:16798678016
Step 59 | loss:0.4142647981643677 lr:0.00017699999999999997 gpu_resources:16688677376
Step 59 | loss:0.6723701357841492 lr:0.00017699999999999997 gpu_resources:16720730112
Step 59 | loss:0.6152979731559753 lr:0.00017699999999999997 gpu_resources:16499771392
Step 59 | loss:0.5615432262420654 lr:0.00017699999999999997 gpu_resources:16748664832
Step 59 | loss:0.5180437564849854 lr:0.00017699999999999997 gpu_resources:16730058752
Step 59 | loss:0.7093110084533691 lr:0.00017699999999999997 gpu_resources:16736929792
Step 59 | loss:0.4156806468963623 lr:0.00017699999999999997 gpu_resources:16838855680
Step 59 | loss:0.5745832324028015 lr:0.00017699999999999997 gpu_resources:16822098944
Step 59 | loss:0.703083872795105 lr:0.00017699999999999997 gpu_resources:16807869440
Step 59 | loss:0.6623860597610474 lr:0.00017699999999999997 gpu_resources:16709863424
Step 59 | loss:0.5752953290939331 lr:0.00017699999999999997 gpu_resources:16552205824
Step 59 | loss:0.5211229920387268 lr:0.00017699999999999997 gpu_resources:16710486016
Step 59 | loss:0.6813526749610901 lr:0.00017699999999999997 gpu_resources:16761743360
Step 59 | loss:0.646151065826416 lr:0.00017699999999999997 gpu_resources:16757299200
Step 59 | loss:0.6778606176376343 lr:0.00017699999999999997 gpu_resources:16530861568
Step 59 | loss:1.1834017038345337 lr:0.00017699999999999997 gpu_resources:16714426368
Step 59 | loss:0.6557532548904419 lr:0.00017699999999999997 gpu_resources:16708515840
Step 59 | loss:0.5015637874603271 lr:0.00017699999999999997 gpu_resources:16838855680
Step 59 | loss:0.719833254814148 lr:0.00017699999999999997 gpu_resources:16838855680
Step 59 | loss:0.44590362906455994 lr:0.00017699999999999997 gpu_resources:16838855680
Step 59 | loss:0.5248048305511475 lr:0.00017699999999999997 gpu_resources:16545508864
Step 59 | loss:0.5325478315353394 lr:0.00017699999999999997 gpu_resources:16732235776
Step 59 | loss:0.4900493025779724 lr:0.00017699999999999997 gpu_resources:16503875584
Step 59 | loss:0.7362197041511536 lr:0.00017699999999999997 gpu_resources:16759691264
Step 59 | loss:0.47831806540489197 lr:0.00017699999999999997 gpu_resources:16638290432
Step 59 | loss:0.49015459418296814 lr:0.00017699999999999997 gpu_resources:16603025920
Step 59 | loss:0.5633045434951782 lr:0.00017699999999999997 gpu_resources:16648434176
Step 59 | loss:0.48354271054267883 lr:0.00017699999999999997 gpu_resources:16812465152
Step 59 | loss:0.5520656108856201 lr:0.00017699999999999997 gpu_resources:16838855680
Step 59 | loss:0.7150527238845825 lr:0.00017699999999999997 gpu_resources:16838855680
Step 59 | loss:0.6321557760238647 lr:0.00017699999999999997 gpu_resources:16655524352
Step 59 | loss:0.8091900944709778 lr:0.00017699999999999997 gpu_resources:16822098944
Step 59 | loss:0.5304781198501587 lr:0.00017699999999999997 gpu_resources:16761743360
Step 59 | loss:0.6781072616577148 lr:0.00017699999999999997 gpu_resources:16838855680
Step 59 | loss:0.8933741450309753 lr:0.00017699999999999997 gpu_resources:16774040576
Step 59 | loss:0.6174226999282837 lr:0.00017699999999999997 gpu_resources:16635142656
Step 59 | loss:0.6610106229782104 lr:0.00017699999999999997 gpu_resources:16814763008
Step 59 | loss:0.6420735120773315 lr:0.00017699999999999997 gpu_resources:16838855680
Step 59 | loss:0.7994332313537598 lr:0.00017699999999999997 gpu_resources:16736929792
Step 60 | loss:0.5589873194694519 lr:0.00017999999999999998 gpu_resources:16639255040
Step 60 | loss:0.6052119135856628 lr:0.00017999999999999998 gpu_resources:16627511808
Step 60 | loss:0.4361617863178253 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.6355044841766357 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.550933301448822 lr:0.00017999999999999998 gpu_resources:16716396544
Step 60 | loss:0.5714849233627319 lr:0.00017999999999999998 gpu_resources:16648434176
Step 60 | loss:0.8844524621963501 lr:0.00017999999999999998 gpu_resources:16655626752
Step 60 | loss:0.50358647108078 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.5855204463005066 lr:0.00017999999999999998 gpu_resources:16794082304
Step 60 | loss:0.6043609976768494 lr:0.00017999999999999998 gpu_resources:16716265472
Step 60 | loss:0.526607096195221 lr:0.00017999999999999998 gpu_resources:16660578816
Step 60 | loss:0.5918171405792236 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.44210806488990784 lr:0.00017999999999999998 gpu_resources:16823491584
Step 60 | loss:0.6559917330741882 lr:0.00017999999999999998 gpu_resources:16768179200
Step 60 | loss:0.5103981494903564 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.43962517380714417 lr:0.00017999999999999998 gpu_resources:16725325824
Step 60 | loss:0.4511064887046814 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.6797364950180054 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.5470457673072815 lr:0.00017999999999999998 gpu_resources:16807869440
Step 60 | loss:0.5013571977615356 lr:0.00017999999999999998 gpu_resources:16613593600
Step 60 | loss:0.6388643980026245 lr:0.00017999999999999998 gpu_resources:16691420672
Step 60 | loss:0.6163330078125 lr:0.00017999999999999998 gpu_resources:16705595392
Step 60 | loss:0.6358019709587097 lr:0.00017999999999999998 gpu_resources:16739276800
Step 60 | loss:0.618669867515564 lr:0.00017999999999999998 gpu_resources:16611181056
Step 60 | loss:0.6091639995574951 lr:0.00017999999999999998 gpu_resources:16835767296
Step 60 | loss:0.4323265552520752 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.4482147693634033 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.5930032730102539 lr:0.00017999999999999998 gpu_resources:16714426368
Step 60 | loss:0.5525591373443604 lr:0.00017999999999999998 gpu_resources:16643707392
Step 60 | loss:0.5661405324935913 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.6617145538330078 lr:0.00017999999999999998 gpu_resources:16784514048
Step 60 | loss:0.7086747288703918 lr:0.00017999999999999998 gpu_resources:16651436544
Step 60 | loss:0.6813412308692932 lr:0.00017999999999999998 gpu_resources:16791784448
Step 60 | loss:0.5957350134849548 lr:0.00017999999999999998 gpu_resources:16741623808
Step 60 | loss:0.601466178894043 lr:0.00017999999999999998 gpu_resources:16761743360
Step 60 | loss:0.606882631778717 lr:0.00017999999999999998 gpu_resources:16544955904
Step 60 | loss:0.6348728537559509 lr:0.00017999999999999998 gpu_resources:16739276800
Step 60 | loss:0.38740912079811096 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.6327098608016968 lr:0.00017999999999999998 gpu_resources:16695453696
Step 60 | loss:0.6828479170799255 lr:0.00017999999999999998 gpu_resources:16765848064
Step 60 | loss:0.5286819338798523 lr:0.00017999999999999998 gpu_resources:16464574464
Step 60 | loss:0.4650859832763672 lr:0.00017999999999999998 gpu_resources:16769952768
Step 60 | loss:0.5530095100402832 lr:0.00017999999999999998 gpu_resources:16715937792
Step 60 | loss:0.5181496143341064 lr:0.00017999999999999998 gpu_resources:16557063680
Step 60 | loss:0.5600159168243408 lr:0.00017999999999999998 gpu_resources:16822098944
Step 60 | loss:0.5620858669281006 lr:0.00017999999999999998 gpu_resources:16812465152
Step 60 | loss:0.6326685547828674 lr:0.00017999999999999998 gpu_resources:16723036160
Step 60 | loss:0.5641487836837769 lr:0.00017999999999999998 gpu_resources:16547741184
Step 60 | loss:0.7419966459274292 lr:0.00017999999999999998 gpu_resources:16487852032
Step 60 | loss:0.42407283186912537 lr:0.00017999999999999998 gpu_resources:16803273728
Step 60 | loss:0.5708771347999573 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.582932710647583 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.7161011099815369 lr:0.00017999999999999998 gpu_resources:16695453696
Step 60 | loss:0.5014076232910156 lr:0.00017999999999999998 gpu_resources:16666681856
Step 60 | loss:0.5943180918693542 lr:0.00017999999999999998 gpu_resources:16600416768
Step 60 | loss:0.7005597352981567 lr:0.00017999999999999998 gpu_resources:16815246336
Step 60 | loss:0.6262570023536682 lr:0.00017999999999999998 gpu_resources:16658035200
Step 60 | loss:0.6020081639289856 lr:0.00017999999999999998 gpu_resources:16833420288
Step 60 | loss:0.7123122215270996 lr:0.00017999999999999998 gpu_resources:16838855680
Step 60 | loss:0.46024203300476074 lr:0.00017999999999999998 gpu_resources:16716396544
Step 60 | loss:0.5252659320831299 lr:0.00017999999999999998 gpu_resources:16588156416
Step 60 | loss:0.5368414521217346 lr:0.00017999999999999998 gpu_resources:16839291904
Step 60 | loss:0.8412922024726868 lr:0.00017999999999999998 gpu_resources:16585752064
Step 60 | loss:0.476651132106781 lr:0.00017999999999999998 gpu_resources:16719026176
Step 61 | loss:0.479993611574173 lr:0.00018299999999999998 gpu_resources:16794160128
Step 61 | loss:0.8806812763214111 lr:0.00018299999999999998 gpu_resources:16817497088
Step 61 | loss:0.5167186856269836 lr:0.00018299999999999998 gpu_resources:16798678016
Step 61 | loss:0.6234199404716492 lr:0.00018299999999999998 gpu_resources:16709863424
Step 61 | loss:0.5337020754814148 lr:0.00018299999999999998 gpu_resources:16690857472
Step 61 | loss:0.481633722782135 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.5914309024810791 lr:0.00018299999999999998 gpu_resources:16786828288
Step 61 | loss:0.788140594959259 lr:0.00018299999999999998 gpu_resources:16796380160
Step 61 | loss:0.43341755867004395 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.5769270658493042 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.6230700016021729 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.6061758995056152 lr:0.00018299999999999998 gpu_resources:16803273728
Step 61 | loss:0.6247410774230957 lr:0.00018299999999999998 gpu_resources:16805571584
Step 61 | loss:0.6474511623382568 lr:0.00018299999999999998 gpu_resources:16702347264
Step 61 | loss:0.5552246570587158 lr:0.00018299999999999998 gpu_resources:16716396544
Step 61 | loss:0.6346568465232849 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.6670867204666138 lr:0.00018299999999999998 gpu_resources:16648434176
Step 61 | loss:0.47101911902427673 lr:0.00018299999999999998 gpu_resources:16690857472
Step 61 | loss:0.6567307114601135 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.6961381435394287 lr:0.00018299999999999998 gpu_resources:16613593600
Step 61 | loss:1.1012251377105713 lr:0.00018299999999999998 gpu_resources:16758872064
Step 61 | loss:0.6292973160743713 lr:0.00018299999999999998 gpu_resources:16777450496
Step 61 | loss:0.6353439092636108 lr:0.00018299999999999998 gpu_resources:16772248576
Step 61 | loss:0.4378739297389984 lr:0.00018299999999999998 gpu_resources:16798678016
Step 61 | loss:0.3978589177131653 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.6080167889595032 lr:0.00018299999999999998 gpu_resources:16716396544
Step 61 | loss:0.6298955678939819 lr:0.00018299999999999998 gpu_resources:16732235776
Step 61 | loss:0.551694929599762 lr:0.00018299999999999998 gpu_resources:16743970816
Step 61 | loss:0.5223622918128967 lr:0.00018299999999999998 gpu_resources:16769870848
Step 61 | loss:0.5637484788894653 lr:0.00018299999999999998 gpu_resources:16720500736
Step 61 | loss:0.47668346762657166 lr:0.00018299999999999998 gpu_resources:16739276800
Step 61 | loss:0.5960416197776794 lr:0.00018299999999999998 gpu_resources:16829598720
Step 61 | loss:0.49148085713386536 lr:0.00018299999999999998 gpu_resources:16839267328
Step 61 | loss:0.5167301297187805 lr:0.00018299999999999998 gpu_resources:16778767360
Step 61 | loss:0.579538106918335 lr:0.00018299999999999998 gpu_resources:16817060864
Step 61 | loss:0.6869706511497498 lr:0.00018299999999999998 gpu_resources:16718432256
Step 61 | loss:0.633908748626709 lr:0.00018299999999999998 gpu_resources:16714426368
Step 61 | loss:0.6914131045341492 lr:0.00018299999999999998 gpu_resources:16630055424
Step 61 | loss:0.5658641457557678 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.9353508353233337 lr:0.00018299999999999998 gpu_resources:16789142528
Step 61 | loss:0.604576051235199 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.7054431438446045 lr:0.00018299999999999998 gpu_resources:16761743360
Step 61 | loss:0.42403456568717957 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.5577788352966309 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.5659330487251282 lr:0.00018299999999999998 gpu_resources:16825893888
Step 61 | loss:0.7364202737808228 lr:0.00018299999999999998 gpu_resources:16669221376
Step 61 | loss:0.7805807590484619 lr:0.00018299999999999998 gpu_resources:16805571584
Step 61 | loss:0.6289198398590088 lr:0.00018299999999999998 gpu_resources:16723027968
Step 61 | loss:0.5413810014724731 lr:0.00018299999999999998 gpu_resources:16800975872
Step 61 | loss:0.6729499101638794 lr:0.00018299999999999998 gpu_resources:16838996992
Step 61 | loss:0.6826644539833069 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.6131433248519897 lr:0.00018299999999999998 gpu_resources:16627511808
Step 61 | loss:0.509070098400116 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.43340545892715454 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.8584485054016113 lr:0.00018299999999999998 gpu_resources:16549973504
Step 61 | loss:0.7655693292617798 lr:0.00018299999999999998 gpu_resources:16789142528
Step 61 | loss:0.5610266327857971 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.5667161345481873 lr:0.00018299999999999998 gpu_resources:16810167296
Step 61 | loss:0.6075363159179688 lr:0.00018299999999999998 gpu_resources:16839087104
Step 61 | loss:0.5507538914680481 lr:0.00018299999999999998 gpu_resources:16838855680
Step 61 | loss:0.43934115767478943 lr:0.00018299999999999998 gpu_resources:16796380160
Step 61 | loss:0.5915067195892334 lr:0.00018299999999999998 gpu_resources:16814763008
Step 61 | loss:0.6480422019958496 lr:0.00018299999999999998 gpu_resources:16774040576
Step 61 | loss:0.7892497181892395 lr:0.00018299999999999998 gpu_resources:16838855680
Step 62 | loss:0.4866470396518707 lr:0.000186 gpu_resources:16713914368
Step 62 | loss:0.7035808563232422 lr:0.000186 gpu_resources:16712456192
Step 62 | loss:0.6323570013046265 lr:0.000186 gpu_resources:16838855680
Step 62 | loss:0.600347638130188 lr:0.000186 gpu_resources:16838855680
Step 62 | loss:0.5649198293685913 lr:0.000186 gpu_resources:16693155840
Step 62 | loss:0.5932239294052124 lr:0.000186 gpu_resources:16763795456
Step 62 | loss:0.5422435998916626 lr:0.000186 gpu_resources:16635142656
Step 62 | loss:0.7345103025436401 lr:0.000186 gpu_resources:16633625088
Step 62 | loss:0.6742533445358276 lr:0.000186 gpu_resources:16603943424
Step 62 | loss:0.5530089139938354 lr:0.000186 gpu_resources:16603025920
Step 62 | loss:0.37662240862846375 lr:0.000186 gpu_resources:16805571584
Step 62 | loss:0.570002555847168 lr:0.000186 gpu_resources:16838855680
Step 62 | loss:0.5100469589233398 lr:0.000186 gpu_resources:16495798272
Step 62 | loss:0.4811711609363556 lr:0.000186 gpu_resources:16635142656
Step 62 | loss:0.8570998311042786 lr:0.000186 gpu_resources:16838855680
Step 62 | loss:0.6243268847465515 lr:0.000186 gpu_resources:16603943424
Step 62 | loss:0.5974040031433105 lr:0.000186 gpu_resources:16710451200
Step 62 | loss:0.7222435474395752 lr:0.000186 gpu_resources:16611181056
Step 62 | loss:0.6716563701629639 lr:0.000186 gpu_resources:16734582784
Step 62 | loss:0.6752439141273499 lr:0.000186 gpu_resources:16753358848
Step 62 | loss:0.6397204399108887 lr:0.000186 gpu_resources:16835505152
Step 62 | loss:0.5141756534576416 lr:0.000186 gpu_resources:16838855680
Step 62 | loss:0.4949367046356201 lr:0.000186 gpu_resources:16514313728
Step 62 | loss:0.7903385162353516 lr:0.000186 gpu_resources:16838855680
Step 62 | loss:0.631738543510437 lr:0.000186 gpu_resources:16831634432
Step 62 | loss:0.49530166387557983 lr:0.000186 gpu_resources:16803273728
Step 62 | loss:0.5744296908378601 lr:0.000186 gpu_resources:16803273728
